Month of Year,Domain,Operating System,State/Province,Source,Bounces,Entrances,Pageviews,Time on Page
1,uottawa.ca,Windows,Ontario,med.uottawa.ca,9,33,66,"4,448"
1,bell.ca,Windows,Quebec,coop.uottawa.ca,9,33,108,"15,854"
1,distributel.net,Windows,Quebec,telfer.uottawa.ca,9,33,122,"25,556"
1,acanac.net,Windows,Ontario,web33.uottawa.ca,9,37,122,"21,538"
1,bell.ca,Windows,Quebec,uottawa.ca.libguides.com,9,37,122,"27,138"
1,bell.ca,Windows,Ontario,servingothers.uottawa.ca,9,42,103,"1,512"
1,bell.ca,Windows,Quebec,catalogue.bib.uottawa.ca,9,42,126,"5,539"
1,rogers.com,Windows,Ontario,telfer.uottawa.ca,9,47,173,"16,650"
1,videotron.ca,Windows,Quebec,yahoo,9,66,169,"9,009"
1,bell.ca,Windows,Ontario,english.uottawa.ca,9,70,197,"14,089"
1,unknown.unknown,Windows,,etudesup.uottawa.ca,14,14,14,0
1,unknown.unknown,Windows,,google.tn,14,14,14,0
1,beograd.com,Windows,,uottawa.ca,14,14,14,0
1,lanouvellegroup.com,Windows,,uottawa.ca,14,14,14,0
1,sfu.ca,Windows,British Columbia,amicus.collectionscanada.ca,14,14,14,0
1,rdsnet.ro,Windows,Cluj County,google.com,14,14,14,0
1,unknown.unknown,Windows,Delhi,google,14,14,14,0
1,virginmedia.com,Windows,England,(direct),14,14,14,0
1,,Windows,Florida,(direct),14,14,14,0
1,mtsallstream.net,Windows,Manitoba,(direct),14,14,14,0
1,bluarc.ca,Windows,Ontario,(direct),14,14,14,0
1,cra-arc.gc.ca,Windows,Ontario,(direct),14,14,14,0
1,rohcg.on.ca,Windows,Ontario,(direct),14,14,14,0
1,unknown.unknown,Windows,Ontario,ccs.uottawa.ca,14,14,14,0
1,inac.gc.ca,Windows,Ontario,google,14,14,14,0
1,scc-csc.gc.ca,Windows,Ontario,google,14,14,14,0
1,algonquincollege.com,Windows,Ontario,google.ca,14,14,14,0
1,ottawahospital.on.ca,Windows,Ontario,scopus.com,14,14,14,0
1,ec.gc.ca,Windows,Ontario,uottawa.ca,14,14,14,0
1,personainc.net,Windows,Ontario,uottawa.ca,14,14,14,0
1,distributel.net,Windows,Ontario,uottawa.ca.libguides.com,14,14,14,0
1,pptc.gc.ca,Windows,Quebec,(direct),14,14,14,0
1,umontreal.ca,Windows,Quebec,google,14,14,14,0
1,videotron.ca,Windows,Quebec,uocal.uottawa.ca,14,14,14,0
1,univ-lyon1.fr,Windows,Rhone-Alpes,(direct),14,14,14,0
1,unknown.unknown,Windows,Texas,uottawa.ca,14,14,14,0
1,drei.com,Windows,Vienna,(direct),14,14,14,0
1,uaeu.ac.ae,Windows,,google,14,19,42,576
1,telus.net,Windows,Alberta,google,14,19,23,150
1,rogers.com,Windows,Ontario,co115w.col115.mail.live.com,14,19,23,623
1,cheo.on.ca,Windows,Ontario,google.ca,14,19,28,"8,025"
1,unknown.unknown,Windows,Ontario,telfer.uottawa.ca,14,19,28,"1,419"
1,rogers.com,Windows,Ontario,uocal.uottawa.ca,14,19,28,304
1,otc-cta.gc.ca,Windows,Quebec,google.ca,14,19,23,"7,960"
1,lanouvellegroup.com,Windows,,(direct),14,23,61,"15,592"
1,eldersafe.com,Windows,Ontario,(direct),14,23,33,286
1,uwo.ca,Windows,Ontario,google,14,23,37,"1,288"
1,ottawahospital.on.ca,Windows,Ontario,google.ca,14,23,37,220
1,cgocable.net,Windows,Ontario,search,14,23,75,"6,129"
1,uottawa.ca,Windows,Ontario,socialsciences.uottawa.ca,14,23,543,"80,877"
1,aucc.ca,Windows,Ontario,uottawa.ca,14,23,61,"8,306"
1,acanac.net,Windows,Quebec,uottawa.ca,14,23,52,"5,460"
1,,Windows,,telfer.uottawa.ca,14,28,61,"2,528"
1,dsl4u.ca,Windows,Ontario,google,14,28,52,"3,863"
1,teksavvy.com,Windows,Quebec,google,14,28,52,"5,305"
1,videotron.ca,Windows,Quebec,registraire.uottawa.ca,14,28,56,941
1,telus.com,Windows,Quebec,uottawa.ca,14,28,47,"12,352"
1,acanac.net,Windows,Ontario,google,14,33,61,951
1,tel-ott.com,Windows,Ontario,uottawa.ca,14,33,84,"4,045"
1,rogers.com,Windows,Ontario,web.ebscohost.com.proxy.bib.uottawa.ca,14,33,84,"2,154"
1,ncf.ca,Windows,Ontario,uottawa.ca,14,42,145,"4,870"
1,ncf.ca,Windows,Ontario,(direct),14,47,164,"12,268"
1,unknown.unknown,Windows,Ontario,med.uottawa.ca,14,47,136,"7,262"
1,videotron.ca,Windows,Ontario,uottawa.ca,14,47,89,"7,651"
1,travel-net.com,Windows,Ontario,google,14,52,159,"16,655"
1,unknown.unknown,Windows,Ontario,virtualcampus.uottawa.ca,14,52,122,"9,814"
1,uottawa.ca,Windows,Ontario,droitcivil.uottawa.ca,14,56,140,"1,564"
1,on.ca,Windows,Ontario,uottawa.ca,14,61,215,"17,404"
1,absatellite.net,Windows,,google.com,19,19,19,0
1,rogers.com,Windows,Newfoundland and Labrador,uottawa.ca,19,19,19,0
1,cgocable.net,Windows,Ontario,google,19,19,28,19
1,rogers.com,Windows,Ontario,grad.uottawa.ca,19,19,19,0
1,teksavvy.com,Windows,Ontario,search,19,19,42,"1,676"
1,unknown.unknown,Windows,Ontario,socialsciences.uottawa.ca,19,19,19,0
1,rogers.com,Windows,Ontario,www-scopus-com.proxy.bib.uottawa.ca,19,19,19,0
1,bell.ca,Windows,Ontario,yahoo,19,19,28,136
1,chu-amiens.fr,Windows,Picardy,uottawa.ca,19,19,19,0
1,netrevolution.com,Windows,Quebec,(direct),19,19,19,0
1,umontreal.ca,Windows,Quebec,catalogue.bib.uottawa.ca,19,19,19,0
1,enap.ca,Windows,Quebec,uottawa.ca,19,19,19,0
1,drei.com,Windows,Vienna,uottawa.ca,19,19,19,0
1,alicedsl.de,Windows,Berlin,(direct),19,23,28,"4,781"
1,uottawa.ca,Windows,Ontario,virtualcampus.uottawa.ca,19,23,47,"8,302"
1,videotron.ca,Windows,Quebec,search,19,23,131,"3,470"
1,dfait-maeci.gc.ca,Windows,Ontario,google.ca,19,28,52,"4,275"
1,rogers.com,Windows,Ontario,gazette.uottawa.ca,19,33,47,70
1,unknown.unknown,Windows,Ontario,registraire.uottawa.ca,19,33,56,155
1,uottawa.ca,Windows,Ontario,sass.uottawa.ca,19,33,103,"9,650"
1,unknown.gc.ca,Windows,Ontario,(direct),19,37,75,"16,613"
1,uottawa.ca,Windows,Ontario,bing,19,37,103,"1,007"
1,uottawa.ca,Windows,Ontario,education.uottawa.ca,19,37,108,"15,255"
1,rogers.com,Windows,Ontario,med.uottawa.ca,19,37,56,"1,236"
1,uottawa.ca,Windows,Ontario,registraire.uottawa.ca,19,37,94,"2,781"
1,unknown.gc.ca,Windows,Ontario,uottawa.ca,19,37,70,"6,930"
1,teksavvy.com,Windows,Ontario,commonlaw.uottawa.ca,19,42,80,"3,680"
1,parl.gc.ca,Windows,Ontario,uottawa.ca,19,42,112,"5,932"
1,rogers.com,Windows,New Brunswick,uottawa.ca,19,47,89,"2,304"
1,primus.ca,Windows,Ontario,google.ca,19,47,136,"3,605"
1,bell.ca,Windows,Quebec,search,19,47,89,"4,284"
1,distributel.net,Windows,Ontario,google.ca,19,52,112,"3,062"
1,rogers.com,Windows,Ontario,socialsciences.uottawa.ca,19,52,84,"11,720"
1,algonquincollege.com,Windows,Ontario,google,19,61,126,"7,744"
1,acndigital.net,Windows,Ontario,uottawa.ca,19,75,173,"9,341"
1,aei.ca,Windows,Quebec,google.ca,19,112,407,"66,123"
1,cheo.on.ca,Windows,Ontario,uottawa.ca,19,192,440,"30,702"
1,unknown.unknown,Windows,England,google,23,23,23,0
1,chsrf.ca,Windows,Ontario,(direct),23,23,23,0
1,uottawa.ca,Windows,Ontario,crccf.uottawa.ca,23,23,23,0
1,inter.net,Windows,Ontario,google,23,23,23,0
1,ottawahospital.on.ca,Windows,Ontario,ovidsp.tx.ovid.com,23,23,23,0
1,enap.ca,Windows,Quebec,google,23,23,23,0
1,unknown.unknown,Windows,,web33.uottawa.ca,23,28,33,23
1,telepacific.net,Windows,California,uottawa.ca,23,28,47,"6,724"
1,videotron.ca,Windows,Ontario,google,23,28,56,557
1,unknown.unknown,Windows,Ontario,ovidsp.tx.ovid.com.proxy.bib.uottawa.ca,23,28,33,42
1,unknown.unknown,Windows,Ontario,yahoo,23,28,37,"1,761"
1,teksavvy.com,Windows,Quebec,uottawa.ca,23,28,37,787
1,pwgsc.gc.ca,Windows,Ontario,(direct),23,33,84,"2,421"
1,ottawaheart.ca,Windows,Ontario,google,23,33,52,"1,325"
1,on.ca,Windows,Ontario,(direct),23,37,66,"6,284"
1,bell.ca,Windows,Ontario,uottawa.ca.libguides.com,23,37,66,"2,917"
1,cgocable.net,Windows,Ontario,(direct),23,42,84,"2,416"
1,unknown.unknown,Windows,Ontario,registrar.uottawa.ca,23,42,122,"10,474"
1,uottawa.ca,Windows,Ontario,google.com,23,47,94,"2,552"
1,primus.ca,Windows,Ontario,web33.uottawa.ca,23,52,164,"9,252"
1,bell.ca,Windows,Quebec,us-mg6.mail.yahoo.com,23,56,131,"20,799"
1,on.ca,Windows,Ontario,google,23,66,215,"4,771"
1,rogers.com,Windows,Ontario,orbis.uottawa.ca,23,66,131,"6,691"
1,comcast.net,Windows,Georgia,(direct),28,28,28,0
1,acart.com,Windows,Ontario,(direct),28,28,28,0
1,cia.com,Windows,Ontario,(direct),28,33,52,609
1,uottawa.ca,Windows,Ontario,canada.uottawa.ca,28,33,37,94
1,bell.ca,Windows,Ontario,registrar.uottawa.ca,28,33,56,983
1,uottawa.ca,Windows,Ontario,science.uottawa.ca,28,33,37,112
1,rohcg.on.ca,Windows,Ontario,uottawa.ca,28,33,42,66
1,inac.gc.ca,Windows,Ontario,(direct),28,37,52,"1,981"
1,carleton.ca,Windows,Ontario,google.ca,28,37,52,"4,762"
1,unknown.unknown,Windows,Ontario,sfx.scholarsportal.info,28,37,47,370
1,virginmedia.com,Windows,England,catalogue.bib.uottawa.ca,28,42,75,"16,233"
1,cse-cst.gc.ca,Windows,Ontario,google,28,47,80,"5,010"
1,uottawa.ca,Windows,Ontario,commonlaw.uottawa.ca,28,56,131,"5,235"
1,wind.ca,Windows,Ontario,(direct),28,66,187,"13,438"
1,parl.gc.ca,Windows,Ontario,google,33,37,66,379
1,rogers.com,Windows,Ontario,ovidsp.tx.ovid.com.proxy.bib.uottawa.ca,33,42,56,126
1,,Windows,,web33.uottawa.ca,33,47,66,"2,528"
1,benthos.org,Windows,Ontario,(direct),33,47,98,"14,332"
1,tel-ott.com,Windows,Ontario,google,33,47,98,"4,406"
1,bell.ca,Windows,Ontario,google.com,33,52,84,"7,192"
1,uottawa.ca,Windows,Ontario,portal.cc.uottawa.ca,33,52,80,"73,296"
1,bell.ca,Windows,Ontario,bing,33,56,103,"4,687"
1,teksavvy.com,Windows,Ontario,catalogue.bib.uottawa.ca,33,66,159,"31,652"
1,acanac.net,Windows,Ontario,uottawa.ca,33,89,234,"14,815"
1,conferenceboard.ca,Windows,Ontario,(direct),37,42,47,272
1,unknown.com,Windows,Ontario,uottawa.ca,37,47,75,585
1,cheo.on.ca,Windows,Ontario,google,37,52,70,"1,016"
1,unknown.gc.ca,Windows,Ontario,google,37,52,98,"8,643"
1,ottawaheart.ca,Windows,Ontario,uottawa.ca,37,52,80,960
1,uottawa.ca,Windows,Ontario,eecs.uottawa.ca,37,56,89,"2,247"
1,bell.ca,Windows,Ontario,search,37,66,197,"13,410"
1,unknown.unknown,Windows,Ontario,google.com,37,80,140,"8,957"
1,bell.ca,Windows,Ontario,orbis.uottawa.ca,37,80,159,"2,912"
1,unknown.unknown,Windows,,(direct),37,84,164,"15,526"
1,uqo.ca,Windows,Quebec,(direct),37,84,155,838
1,uottawa.ca,Windows,Ontario,sfx.scholarsportal.info,37,103,267,"56,524"
1,ottawahospital.on.ca,Windows,Ontario,catalogue.bib.uottawa.ca,37,173,487,"60,570"
1,ncf.ca,Windows,Ontario,google,42,56,70,"6,213"
1,wind.ca,Windows,Ontario,google,42,70,131,"6,766"
1,rogers.com,Windows,Ontario,virtualcampus.uottawa.ca,42,75,140,"12,127"
1,unknown.unknown,Windows,Quebec,(direct),42,75,159,"7,810"
1,distributel.net,Windows,Quebec,uottawa.ca,42,75,150,"4,724"
1,,Windows,,(direct),42,94,164,"14,623"
1,cgocable.net,Windows,Ontario,uottawa.ca,47,61,155,"4,598"
1,scohs.on.ca,Windows,Ontario,google,47,70,122,"2,360"
1,bell.ca,Windows,Ontario,catalogue.bib.uottawa.ca,47,98,197,"2,833"
1,unknown.unknown,Windows,,uottawa.ca,47,112,248,"11,453"
1,videotron.ca,Windows,Quebec,web33.uottawa.ca,47,365,"1,306","100,065"
1,scohs.on.ca,Windows,Ontario,(direct),52,75,112,"15,199"
1,cgocable.net,Windows,Ontario,google.ca,52,80,159,"43,428"
1,distributel.net,Windows,Ontario,(direct),52,94,281,"4,837"
1,cia.com,Windows,Ontario,uottawa.ca,52,103,197,"26,675"
1,q9.net,Windows,Ontario,google,56,80,178,"17,006"
1,carleton.ca,Windows,Ontario,(direct),56,89,136,"11,701"
1,unknown.unknown,Windows,Ontario,bing,56,89,389,"51,926"
1,uottawa.ca,Windows,Ontario,ovidsp.tx.ovid.com,56,126,276,"54,923"
1,rogers.com,Windows,Ontario,registrar.uottawa.ca,61,98,150,"16,819"
1,teksavvy.com,Windows,Ontario,web33.uottawa.ca,61,108,290,"13,438"
1,primus.ca,Windows,Ontario,(direct),61,126,286,"11,579"
1,bell.ca,Windows,Quebec,web33.uottawa.ca,61,164,440,"31,409"
1,ottawaheart.ca,Windows,Ontario,(direct),70,94,117,103
1,rogers.com,Windows,Ontario,search,70,150,524,"39,158"
1,cheo.on.ca,Windows,Ontario,(direct),75,136,281,"13,138"
1,bell.ca,Windows,Quebec,google.ca,75,136,220,"4,767"
1,unknown.unknown,Windows,Ontario,ovidsp.tx.ovid.com,75,159,384,"68,286"
1,distributel.net,Windows,Ontario,google,75,164,464,"45,797"
1,unknown.unknown,Windows,Ontario,search,80,169,562,"47,680"
1,unknown.unknown,Windows,Quebec,uottawa.ca,84,192,375,"21,323"
1,rogers.com,Windows,Ontario,yahoo,89,103,140,"1,456"
1,carleton.ca,Windows,Ontario,uottawa.ca,89,126,225,"7,159"
1,rogers.com,Windows,Ontario,google.com,89,150,281,"18,710"
1,rogers.com,Windows,Ontario,uottawa.ca.libguides.com,89,211,431,"15,456"
1,bell.ca,Windows,Quebec,(direct),89,267,735,"56,988"
1,primus.ca,Windows,Ontario,google,94,187,501,"32,270"
1,videotron.ca,Windows,Quebec,google.ca,94,197,515,"34,930"
1,carleton.ca,Windows,Ontario,google,98,183,328,"11,551"
1,unknown.unknown,Windows,Ontario,orbis.uottawa.ca,98,206,777,"88,060"
1,ottawahospital.on.ca,Windows,Ontario,google,98,211,351,"12,792"
1,videotron.ca,Windows,Quebec,catalogue.bib.uottawa.ca,103,140,211,"22,030"
1,rogers.com,Windows,Ontario,bing,103,201,492,"48,831"
1,distributel.net,Windows,Ontario,uottawa.ca,103,243,791,"86,247"
1,unknown.unknown,Windows,Quebec,google,112,178,281,"23,983"
1,primus.ca,Windows,Ontario,uottawa.ca,122,370,838,"42,323"
1,unknown.unknown,Windows,,google,136,197,323,"26,834"
1,ottawahospital.on.ca,Windows,Ontario,(direct),145,192,248,"3,882"
1,,Windows,,google.ca,150,239,407,"31,910"
1,teksavvy.com,Windows,Ontario,google.ca,150,286,581,"32,228"
1,ottawaheart.ca,Windows,Ontario,info.ottawaheart.ca,155,197,243,"21,805"
1,uottawa.ca,Windows,Ontario,search,169,492,"1,512","118,841"
1,uottawa.ca,Windows,Ontario,web33.uottawa.ca,178,393,871,"67,846"
1,,Windows,,google,197,328,595,"10,217"
1,on.ca,Windows,Ontario,uottawa.ca.libguides.com,206,426,"1,157","313,918"
1,bell.ca,Windows,Ontario,saea.uottawa.ca,211,225,243,"2,688"
1,,Windows,,uottawa.ca,225,440,936,"63,445"
1,bell.ca,Windows,Quebec,google,234,454,"1,142","65,837"
1,ottawahospital.on.ca,Windows,Ontario,uottawa.ca,234,473,833,"85,981"
1,bell.ca,Windows,Ontario,web33.uottawa.ca,243,417,838,"47,548"
1,bell.ca,Windows,Ontario,virtualcampus.uottawa.ca,248,290,351,"9,950"
1,teksavvy.com,Windows,Ontario,uottawa.ca,248,478,885,"73,395"
1,rogers.com,Windows,Ontario,catalogue.bib.uottawa.ca,253,529,"1,292","98,445"
1,uottawa.ca,Windows,Ontario,uottawa.ca.libguides.com,258,613,"2,435","326,926"
1,unknown.unknown,Windows,Ontario,uottawa.ca.libguides.com,258,862,"4,139","721,412"
1,uottawa.ca,Windows,Ontario,orbis.uottawa.ca,272,567,"1,957","424,453"
1,teksavvy.com,Windows,Ontario,google,304,637,"1,770","114,191"
1,videotron.ca,Windows,Quebec,(direct),314,656,"1,433","71,189"
1,teksavvy.com,Windows,Ontario,(direct),318,571,"1,105","67,060"
1,bell.ca,Windows,Ontario,google.ca,337,665,"1,377","95,172"
1,uottawa.ca,Windows,Ontario,catalogue.bib.uottawa.ca,356,815,"2,505","326,125"
1,unknown.unknown,Windows,Ontario,catalogue.bib.uottawa.ca,384,805,"2,313","365,718"
1,bell.ca,Windows,Ontario,(direct),435,"1,105","2,688","204,700"
1,bell.ca,Windows,Quebec,uottawa.ca,440,777,"1,742","118,710"
1,unknown.unknown,Windows,Ontario,web33.uottawa.ca,492,"1,049","2,631","236,806"
1,uottawa.ca,Windows,Ontario,google.ca,515,843,"1,526","81,846"
1,videotron.ca,Windows,Quebec,google,520,"1,054","2,936","242,041"
1,unknown.unknown,Windows,Ontario,google.ca,627,"1,334","3,165","276,249"
1,rogers.com,Windows,Ontario,web33.uottawa.ca,674,"1,306","3,039","209,157"
1,bell.ca,Windows,Ontario,google,880,"1,873","5,099","431,944"
1,videotron.ca,Windows,Quebec,uottawa.ca,899,"1,967","4,846","357,482"
1,rogers.com,Windows,Ontario,google.ca,960,"1,714","3,287","235,795"
1,uottawa.ca,Windows,Ontario,google,"1,213","2,496","6,691","540,208"
1,bell.ca,Windows,Ontario,uottawa.ca,"1,573","3,006","6,583","505,362"
1,unknown.unknown,Windows,Ontario,google,"1,620","3,498","8,555","702,299"
1,rogers.com,Windows,Ontario,(direct),"2,107","3,596","7,426","527,720"
1,rogers.com,Windows,Ontario,google,"2,533","5,090","11,509","871,376"
1,unknown.unknown,Windows,Ontario,uottawa.ca,"2,809","6,143","14,871","1,243,846"
1,uottawa.ca,Windows,Ontario,uottawa.ca,"2,912","5,548","13,265","1,105,798"
1,rogers.com,Windows,Ontario,uottawa.ca,"3,554","7,084","15,002","1,162,295"
1,uottawa.ca,Windows,Ontario,(direct),"8,325","14,098","32,298","3,077,513"
1,unknown.unknown,Windows,Ontario,(direct),"14,351","25,603","49,754","4,406,407"
1,unknown.unknown,Windows Phone,Quebec,search,0,5,9,791
1,unknown.unknown,Windows Phone,Quebec,uottawa.ca,0,5,14,94
1,wind.ca,Windows Phone,Ontario,uottawa.ca,5,5,5,0
1,unknown.unknown,Windows Phone,Quebec,sic.uottawa.ca,5,5,5,0
1,rogers.com,Windows Phone,Ontario,(direct),9,9,9,0
